ID,Name,Closed Permanently,Closed for COVID,Covid Notes,Category,Parent Organization,Description,Address,Address2ndLine,City,State,Zip,Latitude,Longitude,Neighborhood,Email,Phone,Hours,Website,Facebook,Pinterest,Twitter,LinkedIn,Instagram,Eligibility Requirements,Languages,Food Types,Non-food Items,Services,Public Notes,Admin Contact,Admin Phone,Admin Email,Donation Contact,Donation Phone,Donation Email,Donation Pickup,Accepts Frozen,Accepts Refrigerated,Accepts Perishable,Donation Schedule,Donation Delivery Instructions,Donation Notes,Verification Status
4425,Connections For Women,,,,"Meal Program, Care Center, Shelter",,"Connections for Women provides single and two-parent families with children, with Emergency CRISIS Housing and supportive services in the County of Los Angeles. Through unique partnerships with local churches and key stakeholders in the community, Connections for Women provide critical resources including emergency crisis housing, healthy meals, low-income housing placement assistance, childcare, employment and job preparation, transportation assistance, winter clothing, personal items, infant supplies and basic household needs.",10328 S Main St,,Los Angeles,CA,90003,33.94214,-118.27371,DOWNTOWN LOS ANGELES,cfw.org@gmail.com,562-606-8977,[],https://www.connectionsforwomen.us/,@CFWORG,,https://twitter.com/cfworg,,,single and two-parent families with children,English,Daily Meals,"Clothing, Grocery Store Gift Cards, Computers, Car Seats, Bassinets, Cribs/Mattresses, Bedding (Twin Size), Personal Hygiene Items","  Emergency Crisis Housing, Employment Research Support and Job Placement, Mental Health Resources and Referrals, Permanent Housing Referrals and Placement",,,,publicrelations.cfw@gmail.com,,,,,1,1,1,,,,2
4239,Salvation Army - Inglewood,,,Recipients do not come into the building. They line up outside and we distribute our food pantry bags at the front door. We require face masks while in line and while receiving services. We will provide a face mask if client does not have one.,Food Pantry,Salvation Army,"""heart to God, hand to man""",324 E. Queen Street,,Inglewood,CA,90301,33.96271,-118.350967,,heather.witcher@usw.salvationarmy.org,(310) 677-3375,[],https://inglewood.salvationarmy.org/inglewood_corps/,https://www.facebook.com/tsainglewoodcitadel/,,,,,"Recipients must have picture ID and live within zip code area. They service Inglewood, Hawthorne, Culver City, Westchester, and limited zip codes in Los Angles. They will give emergency food assistance to all who come to our facility and then refer them to The Salvation Army that services their zip code area.  ",English,,,"Offer various Social Services, After-School Programs, Food Assistance,Utility Assistance, Transitional Housing Referrals, Holiday Assistance, Daily Sack Lunches, Life Skills Classes ,Services for U.S. Veterans, Youth Programs, Ministry, Homeless Assistance, Medical Services",,Lt. Heather Witcher,,heather.witcher@usw.salvationarmy.org,,(310) 677-3375,,,,,,,,,3
4600,City of Commerce Public Safety & Comm. Service,,,Snack bars are temporarily closed.,"Meal Program, Unknown",,,2535 Commerce Way,,Commerce,CA,90040,34.0007143,-118.1561854,,city@ci.commerce.ca.us,(323) 887-4460,[],https://www.ci.commerce.ca.us/home,https://www.facebook.com/City-of-Commerce-123903054365151/,,https://twitter.com/CityOfCommerce,,,,English,,,,,,,,,,,,,,,,,,4
5327,Mother's Kitchen - Santa Rosa First Church of God,,,,Food Pantry,,,236 W. Sycamore St,,Willows,CA,95988,39.52012999,-122.1963,,SR1ChurchofGod@gmail.com,(530) 934-0122,[],https://www.santarosachurchofgod.org/food-pantry,,,,,,,English,,,,,,,,,,,,,,,,,,4
5591,Buellton Senior Center,,,We are a COVID-19 safe environment.,"Food Pantry, Meal Program",,,164 W Hwy 246,,Buellton,California,93427-9721,34.61482316,-120.1976489,,jblanton@cecmail.org,(805) 688-4571,[],http://www.buelltonseniorcenter.org,https://www.facebook.com/buelltonseniorcenter,,,,,,"English
Español
Mixteco",,"Medical needs closet, Thrift store for other items",,,,,,,,,,,,,,,,4
2883,Celestial Church of Christ - Ebenezery Parish,,,,Food Pantry,,"""Project Feed the NEEDY""

As an organition whose mission is to serve the spiritual and physical needs of the members of our community, we give back to the less fortunate members of our community through our ""Project Feed the Needy"" Food Ministry.  With the help of volunteers, we provide food and personal care items to individuals in need every Saturday from 11:00 Am to 1:30 PM.",8803-8807 S. Broadway Street,,Los Angeles,CA,90003,33.95713,-118.278486,EMPOWERMENT CONGRESS SOUTHEAST AREA NDC,cccebenezeryparish@yahoo.com,(323) 752-4400,[],http://www.cccebenezeryparish.com/,https://www.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fsharer%2Fsharer.php%3Fu%3Dhttp%253A%252F%252Fwww.cccebenezeryparish.com%252F394766088&cancel_url=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=popup&locale=en_US,,https://twitter.com/intent/tweet?related=simplesite&url=http%3A%2F%2Fwww.cccebenezeryparish.com%2F394766088&original_referer=https%3A%2F%2Ftwitter.com%2Fshare%3Furl%3Dhttp%253A%252F%252Fwww.cccebenezeryparish.com%252F394766088%26related%3Dsimplesite,,,,English,,"Food , Personal Care Items",,,,,,,,,,,,,,,,2
4933,New Horizons Caregivers Group,,,Serves food to families who stay inside of their car.,Food Pantry,,Food Distribution Address - Glenelder Campus - Room A1 Enter at extreme East end of School and proceed to rear parking lot. NHCG located in SE Corner Building.,16234 Folger St.,,La Puente,CA,91744,34.028223,-117.937998,,info@nhcg.org,(626) 941-8100,[],http://www.nhcg.org/index.html,https://www.facebook.com/newhorizonsfiesta,,,,,,English,groceries,,,"The pimary program offered by NCHG is ""FIESTA"" (Family Incentives Equals Students Taking Action). Project FIESTA provides free groceries and school supplies to needy families with elementary school children enrolled in the free meals program (Title I Schools). Low-Income parents attend educational classes, then they receive free goods and commit to help their children read and excel in school. Parents also make a commitment to help their children achieve perfect attendance and to excel academically. This helps bring about a school, teacher, family relationship together in an uplifting environment. Results have proven that getting parents involved, giving free products, which help with the family budgets has a very positive impact for the families, the children, school attendance, grades and overall attitude about learning and their school community.

Through its outreach programs New Horizons nourishes a better understanding of other services available within the community, and how Parents, Teachers and Caregivers in their own special way can better serve and support each other to strengthen the fiber of the community

Project FIESTA., BACKPACK Program, Scholarship Program, Holiday Program. ",,,,,626-941-8100,info@nhcg.org,,,,,,,can also use the contact form at http://www.nhcg.org/contact.html,3
5079,South Gate Senior Center,,,Business hours have changed. Please make an appointment to visit the center.,Meal Program,Human Services Association,,4855 Tweedy Blvd,,South Gate,CA,90280,33.94228405,-118.1870604,,,562-806-5400 ext 261,[],cityofsouthgate.org,City of South Gate,,https://twitter.com/SouthGateCAgov,,http://instagram.com/cityofsouthgateca,Must be a senior,"English, Spanish","The meal includes frozen food (ready-to-eat salad and sandwich), milk, juice, and a type of fruit.",,,"Limited meals, please plan to arrive between 10:30 AM- 12 PM. 
In order to receive delivered meals, you must be a homebound senior. ",,323-563-9586,,,,,,,,,,60+ years donate $2. People under 60 years donate $4. (envelope for optional donation delivered with meal.),Arrive between 10:30AM-12PM to recieve a meal.,4
2903,City of Commerce Warehouse,,,,Food Pantry,City of Commerce,,5625 Jillson Street,,Commerce,CA,90040,34.00053589,-118.1575385,,city@ci.commerce.ca.us,(323) 887-4460 x2385 or x 2284,[],ci.commerce.ca.us,,,,,,"Must meet the low-income requirements of TEDAP. City-donated food is for residents with proof of residency, TEDAP food is available to others as well.",English,"Canned goods only
",,,"50% funded by TEFAP via LA Regional Food Bank, 50% funded by the City of Commerce
",,,,Moyra Garcia,(323) 887-4460 x238,,,,,,,,Call on weekdays only,4
5592,Central Coast Rescue Mission,,,Life Recovery Program clients need a negative COVID-19 test no older than a few days.,"Food Pantry, Meal Program",,,709 N Curryer St.,,Santa Maria,California,93458,34.9597514,-120.4422226,,info@ccrescuemission.org,(805) 354-5217,[],http://www.ccrescuemission.org,www.facebook.com/ccrescuemission,,,,,"Being able to go up stairs, climb into a bunk bed, stand and work in thrift store, stand and work at outreaches all without injuring themselves. Ability to communicate at least basically in English. Ability to read and write. Willingness to participate and commit to 10 month long program.","English, Español",,,,,,,,,,,,,,,,,,4
2859,All Saints' Catholic Church - St. Vincent De Paul Food Pantry,,,,Food Pantry,,,3431 Portola Avenue,,Los Angeles,CA,90032,34.08579201,-118.17279,LA-32 NC,allsaintschurch@earthlink.net,(323) 223-1101,[],http://www.allsaintsla.com,AllSaintsChurchElSereno/,,,,,Everyone is welcome.,English and Spanish,"Dry Dairy. occasionally donate meats and produce, very rare.",,,"Church phone number: (323) 223-1101
Bilingual: Spanish
Church Office Hours: M-F, 9-12 ",,(323)675-4873,,,(323) 221-5452,,,1,1,1,M-F 9-12,Drop Off,check or contact via facebook,3
3029,Jewish Family Service/SOVA Community Food & Resource Program West,,,,Food Pantry,,"Free and nutritious groceries, personal care items, and community resources to connect you to the help you need. ",8846 W Pico Boulevard,,Los Angeles,CA,91406,34.05495369,-118.384835,SOUTH ROBERTSON NC,communications@Jfsla.org,(818)988-7682,[],https://www.jfsla.org/page.aspx?pid=300,https://www.facebook.com/JFSLA/,,https://twitter.com/Jfsla,,,We request official photo identification of first-time participants as well as identification for all additional dependent family members showing that all are living at the same address. We also require proof of residence within our service area. Please check eligibility guidelines here: https://www.jfsla.org/sslpage.aspx?pid=301,English,,,,"The WEST pantry is located on the south side of Pico Blvd. one-half block west of Robertson Ave. Metered street parking is available on Pico Blvd. and surrounding streets as well as in a parking lot located just a few doors west of the building. New clients are advised to arrive by the time the pantry first opens in the morning in order to register as a new participant and receive the complete program orientation.

You may visit the SOVA pantry once in each calendar month and receive groceries for all eligible dependent family members. Grocery orders are sized according to the number of family members. If you are homeless or do not have refrigeration and/or cooking facilities, you may visit twice each month.
Please inform the SOVA volunteer of special dietary requirements so that your order can be packed appropriately (example: no meat, no pork, low salt, low sugar, Kosher, etc.).

To view pantry holiday closures: https://www.jfsla.org/sslpage.aspx?pid=302",,,,,,,,,,,,,,3
4369,South County Outreach,,,Food distribution will be by appointment only,Food Pantry,,Preventing hunger and homelessness by helping people help themselves.,7 Whatney,Ste B,Irvine,CA,92618,33.63649002,-117.720359,,sco@sco-oc.org,(949) 380-8144,[],http://www.sco-oc.org/,South County Outreach (@outreachoc),,South County Outreach (@outreachoc),South County Outreach,outreachoc,"- Photo ID for all of the adults in the home (e.g. driver’s license, passport, ID card).
- Identification for all other household members (e.g. identification card, school ID, birth certificate, Social Security card, passport, etc.).
- Proof of address (utility bill, phone bill, etc., with name, address and a date on the document.)
- Verification of all household income, if applicable (e.g. cash aid, food stamps, child support, pay stub, EDD check stub, Social Security award letter, etc.).
- Clients are able to visit the Food Pantry once a month.",English,"This Food Pantry provides a variety of nonperishable foods, fresh produce, fresh breads, dairy and meat products for their clients to take home and make nourishing meals.",Holiday Seasonal children's toys and gifts,"Housing, Computer Learning Labs, Seasonal Programs (Adopt-a-Family, Support-a-Senior, Annual Toy Drive, New School Season Donations), Homeless Prevention Program, Upscale Resale Thrift Store","***** Per Appointment Only****
To make an appointment or for more information about food pantry services, please call (949) 380-8144, ext. 207.",,,,,,,,,,,9am - 4pm (daily),,,2
2877,Catholic Charities - Long Beach Community Services Center,,,Please wear a mask and continue social distancing until further notified,Food Pantry,"Catholic Charities of Los Angeles, Inc","Offers basic assistance with food, shelter, utilities, clothing and transportation; information and linkages to community resources; specialized programs providing rental assistance to homeless families; and a CalFresh application site.",123 East 14th Street,,Long Beach,CA,90813,33.78409001,-118.191626,,bhackman@ccharities.org,(213) 251-3432,[],http://catholiccharitiesla.org/where-we-are/program-directory-by-city/,,,,,,Just need to give name and number of people in household.,English,Non- perishable variations of food are available to anybody,,,"Pantry is open:
o By appointment only; limited to two people in lobby at one time.",Anna,2132513449,,,,,,,,,,,,3
